"","A","uAuB","Au","B","Bu","E.x","E.y","pA","peA","pB","peB","Pr","PrUn","index","structure","posterior","groupPost","pgroup","trialtype","node","cesm","node2","node3","noSelect","Actual","logits","soft1"
"515","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","B",-0.00729377850233709,"B","B=1",1,FALSE,-0.00540336401214792,0.235771962208239
"516","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","Bu=0",0.0687649207763088,"Bu","Bu=0",1,TRUE,0.0509423062548244,0.249438089551773
"517","0","01","0","1","1","0","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","A",0.405177032250851,"A","A=0",1,TRUE,0.300162528093174,0.305251318080761
"518","0","01","0","1","1","0","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","Au=0",0.138360402084411,"Au","Au=0",1,TRUE,0.102499906884981,0.250503479290123
"519","0","01","0","1","1","0","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","B",-0.018020728551408,"B","B=1",1,FALSE,-0.0133500840608423,0.223100606258538
"520","0","01","0","1","1","0","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","Bu=1",-0.0299076514567245,"Bu","Bu=1",1,FALSE,-0.0221561331369396,0.221144596370578
"521","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","A",0.346391590388222,"A","A=0",1,TRUE,0.256613201650513,0.295076437255299
"522","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","Au=1",-0.0191802880586924,"Au","Au=1",1,FALSE,-0.0142091068718033,0.225070148245548
"523","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","B",-0.0154245326751388,"B","B=1",1,FALSE,-0.0114267748512433,0.225697240110225
"524","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","Bu=0",0.144877251134,"Bu","Bu=0",1,TRUE,0.107327707402348,0.254156174388927
"525","0","11","1","1","1","0","0",0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","A",0.84860176315248,"A","A=0",1,TRUE,0.628659648245989,0.393286922656258
"526","0","11","1","1","1","0","0",0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","Au=1",-0.0470559492867504,"Au","Au=1",1,FALSE,-0.0348599046230996,0.202556705744518
"527","0","11","1","1","1","0","0",0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","B",-0.0376503845134592,"B","B=1",1,FALSE,-0.0278920908632434,0.203973011693813
"528","0","11","1","1","1","0","0",0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","Bu=1",-0.0629655601924136,"Bu","Bu=1",1,FALSE,-0.0466460342659714,0.20018335990541
"529","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","A",-0.0451521548654211,"A","A=1",1,FALSE,-0.0334495390273467,0.223758558541727
"530","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","Au=0",0.143943515977619,"Au","Au=0",1,TRUE,0.10663597938521,0.257405619139314
"531","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","B",0.132064599783525,"B","B=0",1,TRUE,0.0978358618266742,0.255150357269775
"532","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","Bu=0",0.176480306512709,"Bu","Bu=0",1,TRUE,0.130739826656109,0.263685465049184
"533","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","A",-0.109343241103936,"A","A=1",1,FALSE,-0.0810034653181896,0.208193314397317
"534","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","Au=0",0.348747076885908,"Au","Au=0",1,TRUE,0.258358188966569,0.292314038450505
"535","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","B",0.319413512281998,"B","B=0",1,TRUE,0.236627349830447,0.286030331493539
"536","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","Bu=1",-0.0756058616538913,"Bu","Bu=1",1,FALSE,-0.0560101999035439,0.21346231565864
"537","1","10","1","0","0","0","0",0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","A",-0.0950857227122263,"A","A=1",1,FALSE,-0.0704412359119067,0.209827883737451
"538","1","10","1","0","0","0","0",0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","Au=1",-0.0490717724438173,"Au","Au=1",1,FALSE,-0.0363532631475269,0.217103796958199
"539","1","10","1","0","0","0","0",0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","B",0.277206462054344,"B","B=0",1,TRUE,0.205359597980573,0.276466160224102
"540","1","10","1","0","0","0","0",0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","Bu=0",0.372105966205422,"Bu","Bu=0",1,TRUE,0.275662879789352,0.296602159080249
"541","1","11","1","0","1","0","0",0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","A",-0.240853944724146,"A","A=1",1,FALSE,-0.178428990774714,0.193725182784032
"542","1","11","1","0","1","0","0",0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","Au=1",-0.124717115050201,"Au","Au=1",1,FALSE,-0.0923927112600469,0.211130589726488
"543","1","11","1","0","1","0","0",0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","B",0.705178185592152,"B","B=0",1,TRUE,0.52240884871394,0.390441601726638
"544","1","11","1","0","1","0","0",0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","Bu=1",-0.166452766075383,"Bu","Bu=1",1,FALSE,-0.123311241991516,0.204702625762842
"545","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","A",-0.0903079242473751,"A","A=1",1,FALSE,-0.0669017557543998,0.210351559465782
"546","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","Au=0",0.28825914583863,"Au","Au=0",1,TRUE,0.213547627515406,0.278447520946903
"547","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","B",-0.0374764378779432,"B","B=1",1,FALSE,-0.0277632280262268,0.218747643237582
"548","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","Bu=0",0.354503882559039,"Bu","Bu=0",1,TRUE,0.262622935502148,0.292453276349733
"549","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","A",0.0902511410899523,"A","A=1",1,TRUE,0.0668596897567531,0.290886265089719
"550","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","Au=0",-0.287464671468767,"Au","Au=0",1,FALSE,-0.212959066426346,0.219886959308031
"551","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","B",0.0373852594137267,"B","B=1",1,TRUE,0.0276956813586015,0.279714192492137
"552","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","Bu=0",-0.352703067998398,"Bu","Bu=0",1,FALSE,-0.261288859263556,0.209512583110112
"553","1","01","0","1","1","0","0",0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","A",-0.227787353601969,"A","A=1",1,FALSE,-0.168749021989208,0.192937411629635
"554","1","01","0","1","1","0","0",0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","Au=0",0.724992829539554,"Au","Au=0",1,TRUE,0.537087897986497,0.390802674661348
"555","1","01","0","1","1","0","0",0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","B",-0.0944313068846696,"B","B=1",1,FALSE,-0.0699564327429502,0.212971516940295
"556","1","01","0","1","1","0","0",0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","Bu=1",-0.157244001829838,"Bu","Bu=1",1,FALSE,-0.116489221648453,0.203288396768721
"557","1","01","0","1","1","1","0",0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","A",0.227023444486983,"A","A=1",1,TRUE,0.168183104197882,0.298582866075008
"558","1","01","0","1","1","1","0",0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","Au=0",-0.72606609364337,"Au","Au=0",1,FALSE,-0.537882991590207,0.147375154442075
"559","1","01","0","1","1","1","0",0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","B",0.0943332672978874,"B","B=1",1,TRUE,0.0698838032307138,0.270628816617234
"560","1","01","0","1","1","1","0",0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","Bu=1",0.156639470767161,"Bu","Bu=1",1,TRUE,0.116041374022254,0.283413162865684
"561","1","10","1","1","0","0","0",0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","A",-0.194662769210818,"A","A=1",1,FALSE,-0.144209726319734,0.192549057067915
"562","1","10","1","1","0","0","0",0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","Au=1",-0.100976054019976,"Au","Au=1",1,FALSE,-0.0748049006705394,0.206387565850759
"563","1","10","1","1","0","0","0",0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","B",-0.0809255699826752,"B","B=1",1,FALSE,-0.0599511367622193,0.209476079266278
"564","1","10","1","1","0","0","0",0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","Bu=0",0.763544643227017,"Bu","Bu=0",1,TRUE,0.565647784006495,0.391587297815048
"565","1","10","1","1","0","1","0",0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","A",0.1946375490783,"A","A=1",1,TRUE,0.144191042786037,0.299099782901284
"566","1","10","1","1","0","1","0",0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","Au=1",0.100495932487316,"Au","Au=1",1,TRUE,0.0744492178910032,0.278950797968067
"567","1","10","1","1","0","1","0",0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","B",0.0811504060738033,"B","B=1",1,TRUE,0.0601176994351939,0.274981520284975
"568","1","10","1","1","0","1","0",0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","Bu=0",-0.764522245088152,"Bu","Bu=0",1,FALSE,-0.566372009277797,0.146967898845673
"569","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","A",-0.647323230190902,"A","A=1",1,FALSE,-0.479548843595966,0.210718803035228
"570","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","Au=1",-0.334447165431867,"Au","Au=1",1,FALSE,-0.24776455400728,0.26568432268657
"571","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","B",-0.267909443201645,"B","B=1",1,FALSE,-0.198472197016473,0.279108670001976
"572","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","Bu=1",-0.446676834475587,"Bu","Bu=1",1,FALSE,-0.330906337735947,0.244488204276226
"573","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","A",0.646070794090474,"A","A=1",1,TRUE,0.478621016112529,0.292943582927927
"574","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","Au=1",0.334589688655971,"Au","Au=1",1,TRUE,0.247870137808566,0.232578816304334
"575","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","B",0.26946822447318,"B","B=1",1,TRUE,0.199626970584483,0.221624829530666
"576","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","Bu=1",0.44740849183589,"Bu","Bu=1",1,TRUE,0.331448362839755,0.252852771237073
