"","pgroup","trialtype","node3","A","uAuB","Au","B","Bu","E.x","E.y","pA","peA","pB","peB","Pr","PrUn","index","structure","posterior","groupPost","node","cesm","node2","Actual","cesmActual","post","prior","ig","Act1","noSelect","full","noAct"
"473","3","d1","B=0","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"disjunctive",0.15,1,"B",0.317108313502487,"B",TRUE,0.317108313502487,0,0,0,1,1,0.0475662470253731,0.0475662470253731
"474","3","d1","B=0","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"disjunctive",0.15,1,"B",0.887126645572305,"B",TRUE,0.887126645572305,0,0,0,1,1,0.133068996835846,0.133068996835846
"475","3","d1","B=0","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"disjunctive",0.35,1,"B",0.256035213643519,"B",TRUE,0.256035213643519,0,0,0,1,1,0.0896123247752318,0.0896123247752318
"476","3","d1","B=0","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"disjunctive",0.35,1,"B",0.845115067686661,"B",TRUE,0.845115067686661,0,0,0,1,1,0.295790273690331,0.295790273690331
"477","3","d1","Bu=0","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"disjunctive",0.15,1,"Bu=0",0.423992394819912,"Bu",TRUE,0.423992394819912,0.5,0.5,0,0.5,0.5,0.211996197409956,0.211996197409956
"478","3","d1","Bu=0","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"disjunctive",0.35,1,"Bu=0",0.34301082402021,"Bu",TRUE,0.34301082402021,0.5,0.5,0,0.5,0.5,0.171505412010105,0.171505412010105
"479","3","d1","Bu=1","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"disjunctive",0.15,1,"Bu=1",-0.209141634395977,"Bu",FALSE,0,0.5,0.5,0,0.5,0,0,-0.104570817197988
"480","3","d1","Bu=1","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"disjunctive",0.35,1,"Bu=1",-0.200147957732943,"Bu",FALSE,0,0.5,0.5,0,0.5,0,0,-0.100073978866472
"481","3","d2","A=0","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"disjunctive",0.3,2,"A",0.0866971756365112,"A",TRUE,0.0866971756365112,0,0,0,1,1,0.0260091526909534,0.0260091526909534
"482","3","d2","A=0","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,9,"disjunctive",0.7,2,"A",0.358141607622757,"A",TRUE,0.358141607622757,0,0,0,1,1,0.25069912533593,0.25069912533593
"483","3","d2","A=0","0","01","0","1","1","0","1",0.9,0.3,0.8,0.5,0.108,0.15,7,"disjunctive",0,2,"A",0.01791954336234,"A",TRUE,0.01791954336234,0,0,0,1,1,0,0
"484","3","d2","A=0","0","11","1","1","1","0","1",0.9,0.7,0.8,0.5,0.252,0.35,11,"disjunctive",0,2,"A",0.0783242960532338,"A",TRUE,0.0783242960532338,0,0,0,1,1,0,0
"485","3","d2","Au=0","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"disjunctive",0.3,2,"Au=0",0.0288150659958826,"Au",TRUE,0.0288150659958826,0.3,0.3,0,0.3,0.3,0.00864451979876477,0.00864451979876477
"486","3","d2","Au=0","0","01","0","1","1","0","1",0.9,0.3,0.8,0.5,0.108,0.15,7,"disjunctive",0,2,"Au=0",0.00485116662686308,"Au",TRUE,0.00485116662686308,0.3,0.3,0,0.3,0.3,0.00145534998805892,0.00145534998805892
"487","3","d2","Au=1","0","11","1","1","1","0","1",0.9,0.7,0.8,0.5,0.252,0.35,11,"disjunctive",0,2,"Au=1",-0.00253381800410215,"Au",FALSE,0,0.7,0.7,0,0.7,0,0,-0.00177367260287151
"488","3","d2","Au=1","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,9,"disjunctive",0.7,2,"Au=1",-0.0204607699029017,"Au",FALSE,0,0.7,0.7,0,0.7,0,0,-0.0143225389320312
"489","3","d2","B=1","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"disjunctive",0.3,2,"B",-0.100535340382219,"B",FALSE,0,0,0,0,0,0,0,-0.0301606021146657
"490","3","d2","B=1","0","01","0","1","1","0","1",0.9,0.3,0.8,0.5,0.108,0.15,7,"disjunctive",0,2,"B",-0.502963929488824,"B",FALSE,0,0,0,0,0,0,0,0
"491","3","d2","B=1","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,9,"disjunctive",0.7,2,"B",-0.0939969603622474,"B",FALSE,0,0,0,0,0,0,0,-0.0657978722535731
"492","3","d2","B=1","0","11","1","1","1","0","1",0.9,0.7,0.8,0.5,0.252,0.35,11,"disjunctive",0,2,"B",-0.494814270192943,"B",FALSE,0,0,0,0,0,0,0,0
"493","3","d2","Bu=0","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"disjunctive",0.3,2,"Bu=0",0.943365717078515,"Bu",TRUE,0.943365717078515,1,0.5,0.5,1,1,0.943365717078515,0.943365717078515
"494","3","d2","Bu=0","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,9,"disjunctive",0.7,2,"Bu=0",0.881115178119091,"Bu",TRUE,0.881115178119091,1,0.5,0.5,1,1,0.881115178119091,0.881115178119091
"495","3","d2","Bu=1","0","01","0","1","1","0","1",0.9,0.3,0.8,0.5,0.108,0.15,7,"disjunctive",0,2,"Bu=1",-0.833996319455843,"Bu",FALSE,0,0,0.5,0.5,0,0,0,0
"496","3","d2","Bu=1","0","11","1","1","1","0","1",0.9,0.7,0.8,0.5,0.252,0.35,11,"disjunctive",0,2,"Bu=1",-0.823847024301127,"Bu",FALSE,0,0,0.5,0.5,0,0,0,0
"497","3","d3","A=0","0","10","1","1","0","1","0",0.9,0.7,0.8,0.5,0.252,0.35,10,"disjunctive",0,3,"A",-0.360474853757996,"A",FALSE,0,0,0,0,0,0,0,0
"498","3","d3","A=0","0","00","0","1","0","1","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"disjunctive",0,3,"A",-0.0894898707873111,"A",FALSE,0,0,0,0,0,0,0,0
"499","3","d3","A=0","0","11","1","1","1","1","1",0.9,0.7,0.8,0.5,0.252,0.35,12,"disjunctive",0.7,3,"A",-0.0787408294864525,"A",FALSE,0,0,0,0,0,0,0,-0.0551185806405167
"500","3","d3","A=0","0","01","0","1","1","1","1",0.9,0.3,0.8,0.5,0.108,0.15,8,"disjunctive",0.3,3,"A",-0.0184241422790463,"A",FALSE,0,0,0,0,0,0,0,-0.0055272426837139
"501","3","d3","Au=0","0","00","0","1","0","1","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"disjunctive",0,3,"Au=0",-0.0299930113132362,"Au",FALSE,0,0.3,0.3,0,0.3,0,0,-0.00899790339397085
"502","3","d3","Au=0","0","01","0","1","1","1","1",0.9,0.3,0.8,0.5,0.108,0.15,8,"disjunctive",0.3,3,"Au=0",-0.00728331006076403,"Au",FALSE,0,0.3,0.3,0,0.3,0,0,-0.00218499301822921
"503","3","d3","Au=1","0","10","1","1","0","1","0",0.9,0.7,0.8,0.5,0.252,0.35,10,"disjunctive",0,3,"Au=1",0.0195200670744658,"Au",FALSE,0,0.7,0.7,0,0.7,0,0,0.0136640469521261
"504","3","d3","Au=1","0","11","1","1","1","1","1",0.9,0.7,0.8,0.5,0.252,0.35,12,"disjunctive",0.7,3,"Au=1",0.00444991915849245,"Au",FALSE,0,0.7,0.7,0,0.7,0,0,0.00311494341094472
"505","3","d3","B=1","0","11","1","1","1","1","1",0.9,0.7,0.8,0.5,0.252,0.35,12,"disjunctive",0.7,3,"B",0.495174700730261,"B",TRUE,0.495174700730261,0,0,0,1,1,0.346622290511183,0.346622290511183
"506","3","d3","B=1","0","00","0","1","0","1","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"disjunctive",0,3,"B",0.100241041916761,"B",TRUE,0.100241041916761,0,0,0,1,1,0,0
"507","3","d3","B=1","0","01","0","1","1","1","1",0.9,0.3,0.8,0.5,0.108,0.15,8,"disjunctive",0.3,3,"B",0.500789539404164,"B",TRUE,0.500789539404164,0,0,0,1,1,0.150236861821249,0.150236861821249
"508","3","d3","B=1","0","10","1","1","0","1","0",0.9,0.7,0.8,0.5,0.252,0.35,10,"disjunctive",0,3,"B",0.0937533929191388,"B",TRUE,0.0937533929191388,0,0,0,1,1,0,0
"509","3","d3","Bu=0","0","00","0","1","0","1","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"disjunctive",0,3,"Bu=0",-0.943210539551953,"Bu",FALSE,0,0,0.5,0.5,0,0,0,0
"510","3","d3","Bu=0","0","10","1","1","0","1","0",0.9,0.7,0.8,0.5,0.252,0.35,10,"disjunctive",0,3,"Bu=0",-0.880578595921308,"Bu",FALSE,0,0,0.5,0.5,0,0,0,0
"511","3","d3","Bu=1","0","01","0","1","1","1","1",0.9,0.3,0.8,0.5,0.108,0.15,8,"disjunctive",0.3,3,"Bu=1",0.834885934640685,"Bu",TRUE,0.834885934640685,1,0.5,0.5,1,1,0.834885934640685,0.834885934640685
"512","3","d3","Bu=1","0","11","1","1","1","1","1",0.9,0.7,0.8,0.5,0.252,0.35,12,"disjunctive",0.7,3,"Bu=1",0.823093615373712,"Bu",TRUE,0.823093615373712,1,0.5,0.5,1,1,0.823093615373712,0.823093615373712
"513","3","d4","A=1","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,13,"disjunctive",0.5,4,"A",-0.232346814238611,"A",FALSE,0,0,0,0,0,0,0,-0.116173407119305
"514","3","d4","A=1","1","10","1","0","0","0","1",0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"A",-0.832028373749046,"A",FALSE,0,0,0,0,0,0,0,0
"515","3","d4","A=1","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"A",-0.158935494309462,"A",FALSE,0,0,0,0,0,0,0,-0.0794677471547311
"516","3","d4","A=1","1","11","1","0","1","0","1",0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"A",-0.726654656249736,"A",FALSE,0,0,0,0,0,0,0,0
"517","3","d4","Au=0","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,13,"disjunctive",0.5,4,"Au=0",0.741236686934275,"Au",TRUE,0.741236686934275,1,0.3,0.521,1,1,0.741236686934275,0.741236686934275
"518","3","d4","Au=0","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"Au=0",0.505755811103154,"Au",TRUE,0.505755811103154,1,0.3,0.521,1,1,0.505755811103154,0.505755811103154
"519","3","d4","Au=1","1","11","1","0","1","0","1",0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"Au=1",-0.376820931430508,"Au",FALSE,0,0,0.7,0.36,0,0,0,0
"520","3","d4","Au=1","1","10","1","0","0","0","1",0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"Au=1",-0.430708578411823,"Au",FALSE,0,0,0.7,0.36,0,0,0,0
"521","3","d4","B=0","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,13,"disjunctive",0.5,4,"B",0.138623487256283,"B",TRUE,0.138623487256283,0,0,0,1,1,0.0693117436281415,0.0693117436281415
"522","3","d4","B=0","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"B",0.655661864901049,"B",TRUE,0.655661864901049,0,0,0,1,1,0.327830932450525,0.327830932450525
"523","3","d4","B=0","1","10","1","0","0","0","1",0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"B",0.0458585706002293,"B",TRUE,0.0458585706002293,0,0,0,1,1,0,0
"524","3","d4","B=0","1","11","1","0","1","0","1",0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"B",0.275303581445569,"B",TRUE,0.275303581445569,0,0,0,1,1,0,0
"525","3","d4","Bu=0","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,13,"disjunctive",0.5,4,"Bu=0",0.188440894462286,"Bu",TRUE,0.188440894462286,0.5,0.5,0,0.5,0.5,0.094220447231143,0.094220447231143
"526","3","d4","Bu=0","1","10","1","0","0","0","1",0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"Bu=0",0.0611320364158915,"Bu",TRUE,0.0611320364158915,0.5,0.5,0,0.5,0.5,0.0305660182079458,0.0305660182079458
"527","3","d4","Bu=1","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"Bu=1",-0.153584592253962,"Bu",FALSE,0,0.5,0.5,0,0.5,0,0,-0.0767922961269809
"528","3","d4","Bu=1","1","11","1","0","1","0","1",0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"Bu=1",-0.0658691659592513,"Bu",FALSE,0,0.5,0.5,0,0.5,0,0,-0.0329345829796256
"529","3","d5","A=1","1","10","1","0","0","1","1",0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"A",0.832165625402477,"A",TRUE,0.832165625402477,0,0,0,1,1,0.416082812701238,0.416082812701238
"530","3","d5","A=1","1","00","0","0","0","1","0",0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"A",0.230991626392768,"A",TRUE,0.230991626392768,0,0,0,1,1,0,0
"531","3","d5","A=1","1","11","1","0","1","1","1",0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"A",0.726196787919573,"A",TRUE,0.726196787919573,0,0,0,1,1,0.363098393959786,0.363098393959786
"532","3","d5","A=1","1","01","0","0","1","1","0",0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"A",0.157970399832919,"A",TRUE,0.157970399832919,0,0,0,1,1,0,0
"533","3","d5","Au=0","1","00","0","0","0","1","0",0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"Au=0",-0.739355414312372,"Au",FALSE,0,0,0.3,0.521,0,0,0,0
"534","3","d5","Au=0","1","01","0","0","1","1","0",0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"Au=0",-0.503282289997286,"Au",FALSE,0,0,0.3,0.521,0,0,0,0
"535","3","d5","Au=1","1","10","1","0","0","1","1",0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"Au=1",0.430585928911022,"Au",TRUE,0.430585928911022,1,0.7,0.36,1,1,0.430585928911022,0.430585928911022
"536","3","d5","Au=1","1","11","1","0","1","1","1",0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"Au=1",0.377264624221817,"Au",TRUE,0.377264624221817,1,0.7,0.36,1,1,0.377264624221817,0.377264624221817
"537","3","d5","B=0","1","11","1","0","1","1","1",0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"B",-0.275437704491723,"B",FALSE,0,0,0,0,0,0,0,-0.137718852245862
"538","3","d5","B=0","1","00","0","0","0","1","0",0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"B",-0.141790040385729,"B",FALSE,0,0,0,0,0,0,0,0
"539","3","d5","B=0","1","01","0","0","1","1","0",0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"B",-0.655434805821983,"B",FALSE,0,0,0,0,0,0,0,0
"540","3","d5","B=0","1","10","1","0","0","1","1",0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"B",-0.0448705115922629,"B",FALSE,0,0,0,0,0,0,0,-0.0224352557961315
"541","3","d5","Bu=0","1","00","0","0","0","1","0",0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"Bu=0",-0.188185546882819,"Bu",FALSE,0,0.5,0.5,0,0.5,0,0,-0.0940927734414096
"542","3","d5","Bu=0","1","10","1","0","0","1","1",0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"Bu=0",-0.0615686723205029,"Bu",FALSE,0,0.5,0.5,0,0.5,0,0,-0.0307843361602514
"543","3","d5","Bu=1","1","01","0","0","1","1","0",0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"Bu=1",0.155240602947222,"Bu",FALSE,0,0.5,0.5,0,0.5,0,0,0.0776203014736109
"544","3","d5","Bu=1","1","11","1","0","1","1","1",0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"Bu=1",0.0670095431044593,"Bu",FALSE,0,0.5,0.5,0,0.5,0,0,0.0335047715522296
"545","3","d6","A=1","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"A",-0.179048731088187,"A",FALSE,0,0,0,0,0,0,0,-0.179048731088187
"546","3","d6","A=1","1","10","1","1","0","0","1",0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"A",-0.765213215000766,"A",FALSE,0,0,0,0,0,0,0,0
"547","3","d6","A=1","1","01","0","1","1","0","1",0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"A",-0.0489994746527013,"A",FALSE,0,0,0,0,0,0,0,0
"548","3","d6","A=1","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"A",-0.321984904773206,"A",FALSE,0,0,0,0,0,0,0,0
"549","3","d6","Au=0","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"Au=0",0.573589113634616,"Au",TRUE,0.573589113634616,1,0.3,0.521,1,1,0.573589113634616,0.573589113634616
"550","3","d6","Au=0","1","01","0","1","1","0","1",0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"Au=0",0.159076853129758,"Au",TRUE,0.159076853129758,1,0.3,0.521,1,1,0.159076853129758,0.159076853129758
"551","3","d6","Au=1","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"Au=1",-0.167104552034773,"Au",FALSE,0,0,0.7,0.36,0,0,0,0
"552","3","d6","Au=1","1","10","1","1","0","0","1",0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"Au=1",-0.395780210542594,"Au",FALSE,0,0,0.7,0.36,0,0,0,0
"553","3","d6","B=1","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"B",-0.0668754099158943,"B",FALSE,0,0,0,0,0,0,0,-0.0668754099158943
"554","3","d6","B=1","1","01","0","1","1","0","1",0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"B",-0.456208970262308,"B",FALSE,0,0,0,0,0,0,0,0
"555","3","d6","B=1","1","10","1","1","0","0","1",0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"B",-0.0271095375720981,"B",FALSE,0,0,0,0,0,0,0,0
"556","3","d6","B=1","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"B",-0.269958103866739,"B",FALSE,0,0,0,0,0,0,0,0
"557","3","d6","Bu=0","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"Bu=0",0.638652280621422,"Bu",TRUE,0.638652280621422,1,0.5,0.5,1,1,0.638652280621422,0.638652280621422
"558","3","d6","Bu=0","1","10","1","1","0","0","1",0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"Bu=0",0.248819161500434,"Bu",TRUE,0.248819161500434,1,0.5,0.5,1,1,0.248819161500434,0.248819161500434
"559","3","d6","Bu=1","1","01","0","1","1","0","1",0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"Bu=1",-0.755443349528981,"Bu",FALSE,0,0,0.5,0.5,0,0,0,0
"560","3","d6","Bu=1","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"Bu=1",-0.449063043462259,"Bu",FALSE,0,0,0.5,0.5,0,0,0,0
"561","3","d7","A=1","1","10","1","1","0","1","1",0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"A",0.766916182814761,"A",TRUE,0.766916182814761,0,0,0,1,1,0.315789016453137,0.315789016453137
"562","3","d7","A=1","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"A",0.180215141471629,"A",TRUE,0.180215141471629,0,0,0,1,1,0,0
"563","3","d7","A=1","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"A",0.322606514688455,"A",TRUE,0.322606514688455,0,0,0,1,1,0.132837976636423,0.132837976636423
"564","3","d7","A=1","1","01","0","1","1","1","1",0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"A",0.0488340274588238,"A",TRUE,0.0488340274588238,0,0,0,1,1,0.00861776955155714,0.00861776955155714
"565","3","d7","Au=0","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"Au=0",-0.573737602047954,"Au",FALSE,0,0.176470588235294,0.3,0.079,0.176470588235294,0,0,-0.10124781212611
"566","3","d7","Au=0","1","01","0","1","1","1","1",0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"Au=0",-0.159357512262699,"Au",FALSE,0,0.176470588235294,0.3,0.079,0.176470588235294,0,0,-0.0281219139287116
"567","3","d7","Au=1","1","10","1","1","0","1","1",0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"Au=1",0.394926877133493,"Au",TRUE,0.394926877133493,0.823529411764706,0.7,0.129,0.823529411764706,0.823529411764706,0.325233898815818,0.325233898815818
"568","3","d7","Au=1","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"Au=1",0.1673314883839,"Au",TRUE,0.1673314883839,0.823529411764706,0.7,0.129,0.823529411764706,0.823529411764706,0.137802402198506,0.137802402198506
"569","3","d7","B=1","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"B",0.270125857788515,"B",TRUE,0.270125857788515,0,0,0,1,1,0.111228294383506,0.111228294383506
"570","3","d7","B=1","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"B",0.0673411761579002,"B",TRUE,0.0673411761579002,0,0,0,1,1,0,0
"571","3","d7","B=1","1","01","0","1","1","1","1",0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"B",0.455556035202154,"B",TRUE,0.455556035202154,0,0,0,1,1,0.0803922415062625,0.0803922415062625
"572","3","d7","B=1","1","10","1","1","0","1","1",0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"B",0.0279787829002071,"B",TRUE,0.0279787829002071,0,0,0,1,1,0.01152067531185,0.01152067531185
"573","3","d7","Bu=0","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"Bu=0",-0.637068476058692,"Bu",FALSE,0,0.411764705882353,0.5,-0.027,0.411764705882353,0,0,-0.262322313671226
"574","3","d7","Bu=0","1","10","1","1","0","1","1",0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"Bu=0",-0.248404817502239,"Bu",FALSE,0,0.411764705882353,0.5,-0.027,0.411764705882353,0,0,-0.102284336618569
"575","3","d7","Bu=1","1","01","0","1","1","1","1",0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"Bu=1",0.75517840054747,"Bu",TRUE,0.75517840054747,0.588235294117647,0.5,0.05,0.588235294117647,0.588235294117647,0.444222588557335,0.444222588557335
"576","3","d7","Bu=1","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"Bu=1",0.44882023244736,"Bu",TRUE,0.44882023244736,0.588235294117647,0.5,0.05,0.588235294117647,0.588235294117647,0.264011901439623,0.264011901439623
